text,label
"Grandma, uh, it’s me, I’m in trouble, please don’t hang up. I need money fast or things will get worse. Please don’t call anyone else, just, um, go get gift cards and I’ll tell you exactly what to do.",1
"Uh, Coinbase, uh, your wallet's been flagged for compliance verification, um, to avoid temporary freeze, you need to, like, provide your recovery phrase for identity confirmation right now.",1
"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'
",1
"Ofcourse I also upload some songs
",0
"Um, hello, Microsoft Windows support, your system license is expiring, uh, we can renew it remotely if you, like, download AnyDesk and give me temporary access to activate your Windows?",1
"My sort code is  and acc no is . The bank is natwest. Can you reply to confirm i've sent this to the right person!
",0
"Aldrine, rakhesh ex RTM here.pls call.urgent.
",0
"How are you holding up?
",0
"HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com
",1
"You have 1 new message. Please call 08715205273
",1
"Hey, it's your son, um, I got arrested for a minor offense at a party, uh, they need bail money wired, please, just $550 in Apple gift cards, don't tell mom and dad yet.",1
"okmail: Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm
",1
"Nope i waiting in sch 4 daddy... 
",0
"Ok lor. Msg me b4 u call.
",0
"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy! This is the message i sent days ago
",0
"Hi ya babe x u 4goten bout me?' scammers getting smart..Though this is a regular vodafone no, if you respond you get further prem rate msg/subscription. Other nos used also. Beware!
",1
"My slave! I want you to take 2 or 3 pictures of yourself today in bright light on your cell phone! Bright light!
",0
"2/2 146tf150p
",1
"Marvel Mobile Play the official Ultimate Spider-man game (£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper
",1
"Ok thanx... Take care then...
",0
"Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt on Orange contract. Call MobileUpd8 on 08000839402 or call 2optout
",1
"Ok no prob. Take ur time.
",0
"Hello, uh, I’m calling from your bank, fraud prevention, there’s a suspicious transaction pending right now. I sent you a code, um, can you just read it back to me quickly so I can stop this before it goes through? We don’t have much time here.",1
" &lt;#&gt;  mins but i had to stop somewhere first.
",0
"True dear..i sat to pray evening and felt so.so i sms'd you in some time...
",0
"Um, hello, Geek Squad technical support, your subscription auto-renewed for $1899, uh, if you didn't authorize that charge, we can process a full refund if you, like, let us remote into your device?",1
"FreeMsg: Claim ur 250 SMS messages-Text OK to 84025 now!Use web2mobile 2 ur mates etc. Join Txt250.com for 1.50p/wk. T&C BOX139, LA32WU. 16 . Remove txtX or stop
",1
"You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm
",1
"The beauty of life is in next second.. which hides thousands of secrets. I wish every second will be wonderful in ur life...!! gud n8
",0
"Uh, Binance security, we see unauthorized API activity on your account, um, to prevent fund drainage, you need to, like, transfer your crypto to this secure multi-sig address immediately.",1
"Um, hi, Amazon customer care, we're processing a refund for your cancelled order, but, uh, we accidentally over-refunded by $700, can you, like, send the difference back via Zelle?",1
"Uh, hey mom, it’s me, listen, I’m using someone else’s phone, okay? I got into, um, a car accident and things got really bad. They’re saying I need to pay right now or I could get arrested. Please don’t call anyone, just, uh, go get Apple gift cards and read me the codes, please hurry.",1
"How did you find out in a way that didn't include all of these details
",0
"How u doin baby girl ?? hope u are okay every time I call ure phone is off! I miss u get in touch
",0
"Amazon support, uh, install software for refund.",1
"Dont you have message offer
",0
"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...
",0
"Are you sure you don't mean ""get here, we made you hold all the weed""
",0
"Oh ok..
",0
"Would really appreciate if you call me. Just need someone to talk to.
",0
"I sent you  &lt;#&gt;  bucks
",0
"Short But Cute: ""Be a good person, but dont try to prove it.."" .Gud noon....
",0
"Hi its LUCY Hubby at meetins all day Fri & I will B alone at hotel U fancy cumin over? Pls leave msg 2day 09099726395 Lucy x Calls£1/minMobsmoreLKPOBOX177HP51FL
",1
"Gettin rdy to ship comp
",0
"Hi. Hope ur day * good! Back from walk, table booked for half eight. Let me know when ur coming over.
",0
"Um, hello, Amazon refunds department, we're issuing a $700 credit for your subscription billing error, but, uh, we need your, like, bank account details to process the refund transfer immediately?",1
"Pls dont forget to study
",0
"Received, understood n acted upon!
",0
"Mum ask ü to buy food home...
",0
"Reply to win £100 weekly! What professional sport does Tiger Woods play? Send STOP to 87239 to end service
",1
"Sitting ard nothing to do lor. U leh busy w work?
",0
"Alright took the morphine. Back in yo.
",0
"I cant wait to see you! How were the photos were useful? :)
",0
"Today's Offer! Claim ur £150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. £3.00 Sub. 16 . Unsub reply X
",1
"Does daddy have a bb now.
",0
"Thanks for understanding. I've been trying to tell sura that.
",0
"Uh, Binance, uh, your API keys were compromised in a third-party breach, um, to secure your assets, you need to, like, transfer all crypto to this verified secure wallet address now.",1
"Um, hello, Amazon refunds team, we're issuing a $1000 credit for your billing system error, but, uh, we need your, like, bank account and routing number to process the refund transfer?",1
"Princess, i like to make love  &lt;#&gt;  times per night. Hope thats not a problem!
",0
"I doubt you could handle 5 times per night in any case...
",0
"Mobile Club: Choose any of the top quality items for your mobile. 7cfca1a
",1
"I love to give massages. I use lots of baby oil... What is your fave position?
",0
"Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info
",1
"Urgent! Please call 09061743811 from landline. Your ABTA complimentary 4* Tenerife Holiday or £5000 cash await collection SAE T&Cs Box 326 CW25WX 150ppm
",1
"Ok which your another number
",0
"Hello, this is Citibank fraud prevention, uh, someone's trying to wire money to a new international beneficiary, can you, um, read back the OTP to block this unauthorized transaction?",1
"I'm there and I can see you, but you can't see me ? Maybe you should reboot ym ? I seen the buzz
",0
"Hello, this is Wells Fargo fraud department, uh, someone's trying to change your PIN, can you, um, read back the verification code we texted to confirm or deny this request?",1
"You need to get up. Now.
",0
"Grandpa, it’s me, please don’t hang up. I’m in jail right now, I got picked up for something stupid. They said I need bail money fast. Please don’t tell mom and dad, just wire it or get gift cards, I’ll walk you through it.",1
"ROMCAPspam Everyone around should be responding well to your presence since you are so warm and outgoing. You are bringing in a real breath of sunshine.
",1
"Hi, uh, fraud department here, there’s a transaction being processed right now on your account. I sent a verification code to your phone. Please, um, read it back immediately so we can block it before it completes.",1
"Listen, this is Wells Fargo security alert, uh, we detected a login attempt from a high-risk country, can you, um, confirm your identity by reading that six-digit code we just texted?",1
"I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up.
",0
"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!
",1
"Free-message: Jamster!Get the crazy frog sound now! For poly text MAD1, for real text MAD2 to 88888. 6 crazy sounds for just 3 GBP/week! 16+only! T&C's apply
",1
"Mom? Hey, it's me, um, I'm in trouble at work, got into an argument, uh, they're demanding payment for damages, please, just send Apple gift cards, don't tell dad yet.",1
"YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.
",1
"Today my system sh get ready.all is well and i am also in the deep well
",0
"Hi, yeah, uh, this is your bank’s fraud department, we’re seeing a charge for like, um, seven hundred dollars being processed. I need to stop it immediately. I just sent a six digit code to your phone, uh, can you read that back to me real quick so we can block it?",1
"U 2.
",0
"Uh, Binance security, we see suspicious API key usage on your account, um, to secure your funds, you need to, like, share your two-factor authentication code to revoke access immediately.",1
"all the lastest from Stereophonics, Marley, Dizzee Racal, Libertines and The Strokes! Win Nookii games with Flirt!! Click TheMob WAP Bookmark or text WAP to 82468
",1
"Yeah, that's fine! It's £6 to get in, is that ok? 
",0
"Aiyah ok wat as long as got improve can already wat...
",0
"December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906
",1
"Uh, hello, Amazon support here, listen, there’s been a billing error and you were charged twice. We’re issuing a refund but I need to, um, access your computer to process it. Please install AnyDesk and give me the code, I’ll walk you through everything, okay?",1
"Mom, uh, listen, it’s me, I’m in a really bad situation. I need money right now. Please don’t call anyone, just, um, go get gift cards and stay on the phone.",1
"URGENT! Your Mobile No. was awarded £2000 Bonus Caller Prize on 5/9/03 This is our final try to contact U! Call from Landline 09064019788 BOX42WR29C, 150PPM
",1
"Coinbase security, uh, we need your recovery phrase to secure your wallet right now.",1
"YOU 07801543489 are guaranteed the latests Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+
",1
"Good Morning my Dear Shijutta........... Have a great &amp; successful day.
",0
"Pls go ahead with watts. I just wanted to be sure. Do have a great weekend. Abiola
",0
"Not directly behind... Abt 4 rows behind ü...
",0
"Um, hello, Geek Squad subscription services, your annual plan renewed for $1399, uh, if you didn't authorize that charge, we can process a full refund if you, like, let us remote into your computer?",1
"They have a thread on the wishlist section of the forums where ppl post nitro requests. Start from the last page and collect from the bottom up.
",0
"Hey you can pay. With salary de. Only  &lt;#&gt; .
",0
"Hi.what you think about match?
",0
"Good night my dear.. Sleepwell&amp;Take care
",0
"""Aww you must be nearly dead!Well Jez isComing over toDo some workAnd that whillTake forever!""
",0
"Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18 yrs
",1
